id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1253203251354208065,Broadway turquoise room,216631614,Samir,,Central,40.7285708,-74.1750352,Private room,47,1,13,2024-12-08,4.15,7,356,13,
1253256702949922966,daybed room queen size and is sofa,216631614,Samir,,Central,40.7285708,-74.1750352,Private room,52,1,16,2024-12-12,5.33,7,339,16,
1253560259113372316,Stay near to downtown Manhattan and airports.,390346114,Luis &Amp; Ana,,Central,40.737668053289404,-74.17044360206012,Entire home/apt,257,2,0,,,1,89,0,
1253815619444638179,lemon king room 4b,484261939,Islamiat,,West,40.740497933153726,-74.19625666917914,Private room,71,2,4,2024-10-27,1.38,19,363,4,
1254602899898210504,New luxury unit near airport ewr,542275169,Solid Management & Logistics,,Central,40.73869601459701,-74.20089435823424,Private room,76,2,1,2024-11-19,0.70,18,364,1,
1254617848404500700,Entire Private Apartment NJ,314462294,Michelle,,North,40.77895,-74.16799,Entire home/apt,357,12,0,,,25,335,0,
1254681175800661261,Private Bedroom in Shared Home,314462294,Michelle,,North,40.77874723246312,-74.16752925310266,Private room,46,7,0,,,25,363,0,
1254682638645524650,Private Bedroom in Quiet Area,314462294,Michelle,,North,40.77868159781943,-74.16670107929686,Private room,36,5,1,2024-10-11,0.37,25,363,1,
1254717998942680831,Cozy Room near NYC and EWR -2,654221603,Maria,,East,40.71853788180807,-74.17484979758477,Private room,47,1,8,2024-12-28,2.58,7,265,8,
1254721477323984799,Cozy Room Near NYC and EWR -3,654221603,Maria,,East,40.7198427697157,-74.17558542595849,Private room,51,1,11,2024-12-27,3.79,7,267,11,
1255128559378743259,"Location, Recreation, Comfort",442783815,Vivian,,West,40.7442017,-74.19950299999999,Entire home/apt,229,2,4,2024-11-18,1.38,1,88,4,
1255144786522024943,Modern Studio 9 Min Walk to Penn,652630318,Jayson,,East,40.73044,-74.16116,Entire home/apt,99,1,15,2024-12-29,4.79,2,276,15,
1255146458081323842,11 Ferry st. Ironbound Bunkhouse,577155225,Basem,,East,40.728194110978635,-74.15823678403778,Shared room,42,1,4,2024-12-25,1.28,13,365,4,
1256029777980605068,Luxury 2-Bedrooms 1 Bathroom Near NYC/EWR,342944105,Abayomi,,South,40.72785040467642,-74.2127311161001,Entire home/apt,125,2,6,2024-12-15,2.73,1,165,6,
1256082478408322286,"3 Bedrooms 1 bath, w/Parking EWR American Dream",84941698,Jorge,,North,40.77381197260174,-74.18034447081295,Entire home/apt,145,2,7,2024-12-15,2.39,12,153,7,
1257037046917429210,Bedroom in Quiet Neighborhood,314462294,Michelle,,North,40.7778807112687,-74.16586887447541,Private room,56,5,3,2024-12-21,1.50,25,364,3,
1257045203450013724,Bedroom close to Train Station,314462294,Michelle,,North,40.77795402516109,-74.16734355469254,Private room,34,10,1,2024-10-15,0.38,25,365,1,
1257055988271254251,Private Room Near Train,314462294,Michelle,,North,40.778079457324154,-74.16810162366934,Private room,34,9,1,2024-10-12,0.37,25,89,1,
1257062157068931590,Bedroom close to Train,314462294,Michelle,,North,40.77885928239856,-74.16721066770343,Private room,36,12,2,2024-12-13,0.81,25,88,2,
1257173317572424758,20%Off King Bd-10minEWR/PruCenter/NwkPenn/Sleeps 7,537971293,Nineteen Fifthteen,,Central,40.7272006,-74.17910619999999,Entire home/apt,150,1,3,2024-12-27,1.03,2,210,3,
1257314292220593728,12 Ironbound bunkhouse,577155225,Basem,,East,40.729493212278285,-74.1574799624396,Shared room,41,1,6,2024-12-16,2.77,13,89,6,
1257759284506411933,Luxury Shared Bed Near NYC/EWR/Outlet R#3- Bed #07,654890502,Andrey,,South,40.70542,-74.21918,Shared room,35,1,5,2024-11-05,1.79,1,335,5,
1257806448919377106,Paradise private room #2C,593638860,Jose D,,Central,40.75294785656997,-74.17688105313297,Private room,40,1,1,2024-12-10,1,7,274,1,
1257838906490370708,Paradise cove #1A,593638860,Jose D,,Central,40.7551065477131,-74.17591162769557,Private room,39,1,0,,,7,244,0,
1257964362725349322,Bedroom with Private Bathroom,314462294,Michelle,,North,40.7773627579243,-74.16752109455764,Private room,60,5,1,2024-11-26,0.83,25,358,1,
1258051271095344880,Spacious Pad with City Views,448121491,Tajh,,Central,40.751300766656634,-74.1790473880155,Entire home/apt,150,1,2,2024-10-20,0.76,1,365,2,
1258103681710008068,"Charming Room w/ Bath, Near NYC",116742786,Mariecruz,,South,40.729573952611126,-74.21279578214744,Private room,53,1,1,2024-10-13,0.37,1,363,1,
1258124183848037161,13 Ironbound bunkhouse,577155225,Basem,,East,40.7289056806896,-74.15824289859843,Shared room,39,1,5,2024-11-18,1.97,13,90,5,
1258125391595008956,14 Ironbound bunkhouse,577155225,Basem,,East,40.72809431341869,-74.15850008653547,Shared room,42,1,8,2024-12-17,2.67,13,90,8,
1258149677474947705,Cozy Room1B,484261939,Islamiat,,West,40.75029945352007,-74.23007983798524,Entire home/apt,136,1,0,,,19,364,0,
1258153623968781878,Private 3 Bedroom Apartment,314462294,Michelle,,North,40.778991286573486,-74.16805040272564,Entire home/apt,107,6,0,,,25,364,0,
1258298099719048839,Affordable in good location,655050917,Olamide Victor,,West,40.746379688829826,-74.19876323005701,Private room,53,2,23,2024-12-27,8.12,2,320,23,
1258329033185108901,Affordable price and super clean,655050917,Olamide Victor,,West,40.74804,-74.19911,Private room,43,30,11,2024-12-01,4.52,2,274,11,
1258331459623238225,Stay l 1 BR 1 King Bed l Near EWR,594975912,Dion C,,Central,40.734451106103585,-74.17498276644585,Entire home/apt,147,1,16,2024-12-28,6.49,8,177,16,
1258381693456351314,"Biggest,most luxury , 10min  to EWR ,15 min to NYC",193574213,Silas,,East,40.72909,-74.14818,Entire home/apt,269,1,11,2024-12-11,4.07,1,363,11,
1258851468547533086,Paradise rest 2nd,593638860,Jose D,,Central,40.75512633522164,-74.17587614196505,Private room,40,1,2,2024-11-04,0.97,7,362,2,
1258859553614492406,Paradise Blue B 1,593638860,Jose D,,Central,40.7528307153478,-74.1772473970244,Private room,48,1,1,2024-10-17,0.39,7,361,1,
1259250633113775103,Sweet Paradise 1C,593638860,Jose D,,Central,40.75484181382104,-74.17570268317176,Private room,40,1,4,2024-12-15,1.94,7,364,4,
1259257541595274621,Paradise vista,593638860,Jose D,,Central,40.7544781677057,-74.17724657094267,Private room,46,1,3,2024-11-16,1.14,7,362,3,
1259414663206540441,Bedroom Close to Train Station 2,314462294,Michelle,,North,40.77739533798054,-74.16810924399186,Private room,35,20,1,2024-12-08,1,25,362,1,
1259435787149417247,Private Bedroom in NJ,314462294,Michelle,,North,40.777795676915,-74.16622949435677,Private room,37,8,0,,,25,362,0,
1259438296308991146,Bedroom near Train Station,314462294,Michelle,,North,40.77771857805456,-74.16792775105824,Private room,40,13,1,2024-10-14,0.38,25,357,1,
1259439909406068347,Bedroom in Safe Neighborhood,314462294,Michelle,,North,40.779400304523975,-74.16788150671681,Private room,31,13,0,,,25,358,0,
1259784739922786850,2Kings Luxury Home- Spacious Stay in Newark NJ/NY,655387179,Seun,,South,40.711494004584196,-74.21742901688026,Entire home/apt,,1,8,2024-12-09,3.24,1,362,8,
1260227946966577445,beautiful room king 2b,484261939,Islamiat,,West,40.74960229258425,-74.22983988424139,Private room,81,2,1,2024-11-16,0.65,19,357,1,
1260230000297825944,gold queen room 4b,484261939,Islamiat,,West,40.75032595064245,-74.2302492416203,Shared room,60,2,3,2024-11-24,1.13,19,361,3,
1260246816293533810,Comfort and Private house 10min from Ewr,655489262,Andre,,East,40.7257028683558,-74.14689316979896,Entire home/apt,97,1,9,2024-12-29,4.15,2,175,9,
1260410150230767047,Royal king room 7a,484261939,Islamiat,,West,40.75079950000001,-74.2292784,Private room,81,2,1,2024-10-27,0.45,19,363,1,
1260417277532769872,honey queen room 5a,484261939,Islamiat,,West,40.75079950000001,-74.2292784,Private room,61,2,5,2024-11-10,2.50,19,364,5,
1260425179525986830,joy queen room 6a,484261939,Islamiat,,West,40.75079950000001,-74.2292784,Private room,60,2,3,2024-11-24,1.23,19,363,3,
1260726941751276072,298 #2 Bedroom  for 1 Guest only FL2,24815236,Mario,,West,40.740623422720724,-74.19971128620055,Private room,52,5,1,2024-11-20,0.71,29,360,1,
1261546778787640090,Spacious and private 3-bedroom apartment near EWR,428712403,Andy,,South,40.71295975036506,-74.20884607808073,Entire home/apt,186,1,2,2024-10-27,0.82,3,62,2,
1261547198314747853,Large and private 3-bedroom + office near EWR/NYC,428712403,Andy,,South,40.71265891171704,-74.2102995388706,Entire home/apt,168,1,1,2024-10-27,0.45,3,62,1,
1261895443712481941,Tk Royal Home 2 -A 4 bedroom  comfort zone,546662593,Adetoun,,South,40.708095,-74.2037548,Private room,250,1,4,2024-12-22,1.56,5,364,4,
1262395267586644278,@ 91 Your place to visit NYC/EWR,73860334,Anna,,South,40.70948,-74.21043,Private room,82,2,10,2024-12-06,3.57,6,87,10,
1262956121684364435,3 Bed Haven Easy NYC Commute,584630667,Christopher,,North,40.782854,-74.160288,Entire home/apt,104,1,7,2024-11-30,2.63,3,40,7,
1263023922919899611,2apts 6 beds w/ 2Bath+Sleeps 11+ 2 FREE Park Spots,400941075,Gordon,,Central,40.73370200271877,-74.1753601294745,Entire home/apt,496,1,0,,,9,343,0,
1263076699889543213,Corporate Stay Condo 4,112120447,Liz,,East,40.73079112603744,-74.16168081751746,Entire home/apt,122,2,3,2024-12-07,1.43,6,363,3,
1263092503397798529,Classic Luxe room near EWR/NYC,500829112,Uzee,,South,40.71304066728353,-74.2131959710536,Private room,71,1,5,2024-12-11,1.90,10,355,5,
1263503594644650375,Tk Royal Home 2: Room B,546662593,Adetoun,,South,40.708095,-74.2037548,Private room,60,1,3,2024-10-28,1.13,5,364,3,
1263515262027985504,Tk Royal home 2 - Room A Comfort zone,546662593,Adetoun,,South,40.70707768580324,-74.20344705508546,Private room,70,1,2,2024-10-27,0.74,5,364,2,
1263718039929706715,Amazingly furnished room,310201377,Blessed,,West,40.74362397745136,-74.22803264127116,Private room,57,1,6,2024-12-23,2.20,9,364,6,
1264328858329159067,TK Royal Home 2:Room C,546662593,Adetoun,,South,40.708095,-74.2037548,Private room,60,1,2,2024-12-21,1.33,5,364,2,
1264367559188816352,TK Royal Home 2: Room D,546662593,Adetoun,,South,40.708095,-74.2037548,Private room,80,1,3,2024-12-17,1.13,5,364,3,
1264578831783930973,Urban Getaway Minutes to NY!,378295553,Opal,,North,40.75900900746232,-74.17834134809173,Entire home/apt,106,1,2,2024-12-13,0.76,1,358,2,
1264764606216269889,Modern 3BR Near NYC & Airport,585521005,Israel,,East,40.73119816111541,-74.14857276468925,Entire home/apt,119,1,29,2024-12-26,11.60,4,251,29,
1265207850338333606,Modern Apt Close to NYC and Path Newark.,557049073,Maria Patricia,,East,40.7244,-74.18222,Entire home/apt,140,1,1,2024-12-22,1,1,321,1,
1265367139037721227,Newly Renovated 2BD APT in the Heart of Ironbound!,63542223,Hafh,,East,40.72688970792385,-74.16736016584768,Entire home/apt,,3,2,2024-12-27,1.03,3,340,2,
1265891439031471313,Beautiful room on the 2 floor near Newark airport,88327797,Kevin,,South,40.70471197691874,-74.21352142279896,Private room,40,2,6,2024-12-25,3.40,15,358,6,
1266232920316945305,Luxury King 1BR 25 Min NYC 4Min to Prudential/Penn,509340739,Luxuplift,,Central,40.73683,-74.17094,Entire home/apt,162,1,19,2024-12-29,8.03,1,81,19,
1266236308211195825,Beautiful House in Newark NJ,209146367,David,,West,40.7384,-74.21078,Private room,120,1,0,,,1,364,0,
1266266961451562354,Welcome to Home to Jersey,385718613,Whitney,,North,40.76594420005031,-74.17021117742655,Entire home/apt,164,2,2,2024-11-30,0.91,2,362,2,
1266743650597509552,joy queen room 6B,484261939,Islamiat,,West,40.74961703350023,-74.22854674710867,Private room,61,2,0,,,19,364,0,
1266844712971541352,happiness queen room 3B,484261939,Islamiat,,West,40.74977123110749,-74.22811266983581,Private room,61,2,2,2024-11-28,1.62,19,362,2,
1267320014449281624,comfort Room 6B,519851261,Matthew,,West,40.75256918742651,-74.19757632780805,Private room,80,2,0,,,6,363,0,
1267322891303247297,Agape Room 5B,519851261,Matthew,,West,40.75271758276141,-74.19749793639807,Private room,65,2,7,2024-11-16,2.80,6,364,7,
1267327266528143843,Grace Room 4B,519851261,Matthew,,West,40.75219289503512,-74.19881876277866,Private room,65,2,3,2024-12-04,1.34,6,364,3,
1267401092255263587,3BR Urban Escape | 15 Min to Newark Airport,513925417,Ogechukwu F,,West,40.74032,-74.22058,Entire home/apt,202,1,12,2024-12-26,5.37,1,361,12,
1268216652676803061,Grace Room 28 mins New York / 5 mins EWR,657272400,Lindsey,,West,40.7439766,-74.2001425,Private room,64,1,4,2024-12-06,3.33,6,364,4,
1268220478775031331,light Room,657272400,Lindsey,,West,40.7439766,-74.2001425,Private room,56,1,4,2024-12-25,1.82,6,358,4,
1268232589606907099,Bright room 28 mins Manhattan/ 8 mins EWR,657272400,Lindsey,,West,40.7439766,-74.2001425,Private room,53,1,0,,,6,346,0,
1268285602447922503,"Downtown Luxury Brownstone,3 blocks to NYC Transit",21615277,Gaelle,,Central,40.74398023641297,-74.17515828832278,Entire home/apt,382,3,0,,,1,364,0,
1269107565273612712,1 bedroom Apartment on 2nd floor,594856831,Aneta,,Central,40.72939572925614,-74.17935131441432,Entire home/apt,,1,4,2024-12-09,1.62,9,361,4,
1269185645536881248,"2BR Home, Spa Bath Near NYC, Airport/University",394386042,Freddy,,Central,40.74635843331403,-74.17185192174377,Entire home/apt,,2,6,2024-12-15,3.00,2,0,6,
1269688766801560461,Clean and beautiful bedroom,454642524,Oluwaseun,,South,40.71986709999999,-74.2042602,Private room,64,1,0,,,1,363,0,
1269762699412287699,Truly Iconic2 ! 2BR 1 Bath ! 20 Min NYC ! Book Now,338687664,Shaun,,East,40.73468710089453,-74.17172591793847,Entire home/apt,173,4,6,2024-12-26,2.77,13,360,6,
1270361229210715453,"Spacious 4BR Home for 6/wParking & Deck, Near NY",517196270,Ana,,East,40.7242457,-74.14720919999999,Entire home/apt,300,2,3,2024-12-08,2.37,1,360,3,
1270372128522914470,Loomo apartment,657810116,Loveth,,South,40.72283897327964,-74.1889587188421,Entire home/apt,104,1,4,2024-12-20,4,1,362,4,
1270651164565335648,Newark Liberty Gem Brick House - Apt 3,395594834,Your.Rentals,,South,40.7176417,-74.208557,Entire home/apt,354,2,0,,,1,178,0,
1271206011920971523,Lima's House,574207002,Alima,,Central,40.7305026,-74.1702937,Entire home/apt,90,1,1,2024-12-21,1,1,17,1,
1271405338765873136,NYC/EWR/Dntw Nwk Modern Comfort Meets Convenience,331261351,M,,East,40.7325597,-74.1422224,Entire home/apt,420,2,3,2024-12-30,2.05,1,365,3,
1271732806767724493,Short train ride from Manhattan!,410839361,Desiree,,Central,40.75288113838119,-74.17140042507737,Entire home/apt,140,2,2,2024-12-22,2,1,87,2,
1272505798495501379,Welcome Home - Inviting Bedroom,67942822,Claude,,West,40.73886140687654,-74.19853810787097,Private room,45,14,1,2024-10-27,0.45,2,348,1,
1272575282456372650,Spacious 3BR Near EWR & NYC | Sleeps 7 | Parking I,658295338,Anthony,,South,40.71525,-74.21879,Entire home/apt,152,1,3,2024-12-12,1.58,1,364,3,
1272756017653133420,Beautiful Escape in the city,506194012,Avril,,South,40.71012645482714,-74.20299938183649,Entire home/apt,75,29,0,,,3,365,0,
1272921363232819120,"Twin BedRoom - University Heights, Downtown Newark",651884122,Paul,,Central,40.74707357872518,-74.18507318969259,Private room,,11,1,2024-11-15,0.63,7,0,1,
1273296143432734860,Two Private Bedrooms Near Train,314462294,Michelle,,North,40.77803613682198,-74.16636596229607,Private room,95,6,0,,,25,359,0,
1273317330992706098,Attic Room for two by Light Rail to NYC,651884122,Paul,,Central,40.746246715135946,-74.18520397944508,Private room,,4,1,2024-11-07,0.54,7,0,1,
1273321708549041340,Attic Room by Light Rail Station,651884122,Paul,,Central,40.7455062551831,-74.18416745642293,Private room,,12,0,,,7,0,0,
1273562634973328700,Luxury at the Davie w/ EV Charging Station,658531569,Teyana,,North,40.77325,-74.18008,Entire home/apt,207,1,4,2024-12-08,3.16,2,363,4,
1274211906997494478,City Center Corporate Stay 3,112120447,Liz,,East,40.7300331,-74.1606183,Entire home/apt,104,2,7,2024-12-12,4.77,6,307,7,
1274662706304475937,"Cozy, 2bedroom apartment for 4",584919713,Bettina,,East,40.72408927826084,-74.1806594986522,Entire home/apt,191,1,3,2024-12-08,1.53,1,30,3,
1274683573892372798,Basement Room by Light Rail Station,651884122,Paul,,Central,40.74595334817666,-74.18515448520897,Private room,,13,0,,,7,0,0,
1274957058386900123,Fabulous 2BR ! Free Parking !  30 Min to NYC !,313129563,Joe,,Central,40.73314,-74.18318,Entire home/apt,177,2,4,2024-12-26,2.11,18,363,4,
1275380366651584351,Bright & Comfy 2BR/2BA Near Airport,439583593,Maite,,East,40.71939,-74.17697,Entire home/apt,185,1,5,2024-12-23,3.95,11,5,5,
1275387685475366182,Queen Bedroom by Light Rail Station,651884122,Paul,,Central,40.7473533424917,-74.18549679420941,Private room,,11,2,2024-11-20,1.22,7,9,2,
1275663411486160170,Peaceful Hideaway - NYC & NWK w/free parking,543453164,Skyline Manor,,South,40.706029490818786,-74.2091093190823,Entire home/apt,80,2,8,2024-12-30,4.14,4,332,8,
1275924802696020539,Private Room Safe Neighborhood,314462294,Michelle,,North,40.77789355693904,-74.16573107147262,Private room,32,10,0,,,25,360,0,
1276030380053471938,Luxury/Secluded 2BR Home close to EWR/NYC,138440331,Vera,,West,40.7347960808434,-74.20588765062462,Entire home/apt,131,1,7,2024-12-25,3.56,1,358,7,
1276105703339792472,Basement Room near Light Rail to NYC,651884122,Paul,,Central,40.746475,-74.1849019,Private room,50,14,0,,,7,28,0,
1276299639446464694,Large Bedroom near Train,314462294,Michelle,,North,40.77902625621068,-74.16667585207006,Private room,37,10,1,2024-11-30,0.94,25,362,1,
1276431579114337303,Cozy with view of tranquility,91207866,Nicholas,,West,40.7390405324544,-74.22847744176343,Private room,55,1,3,2024-12-08,1.50,2,363,3,
1276738122212250738,@ 3 Perfect Runaway NYC/EWR 2mile,73860334,Anna,,South,40.71077802617181,-74.21163690868629,Private room,69,2,6,2024-12-14,2.81,6,63,6,
1276777342214873875,Home just 15min from American Dream water park!,38853406,Alba,,West,40.74848,-74.23058,Entire home/apt,248,1,4,2024-12-27,3.16,1,357,4,
1276778798793622999,"Lux 1 Bedroom | 30 mins NYC \10 mins-EWR
Nwk044472",533164140,Benedette,,South,40.70833684365171,-74.20659320640796,Entire home/apt,100,1,3,2024-12-14,3,2,178,3,
1277450574002227921,The Hillside,49717214,Massiel,,South,40.72121842789454,-74.19424432614686,Entire home/apt,408,1,1,2024-12-26,1,3,352,1,
1277558141023272223,H - Comfy Room 10min from EWR H,168575385,Samira,,South,40.71481860000001,-74.2108344,Private room,37,3,8,2024-12-24,4.21,12,48,8,
1277609001823893987,Cozy Trendy 2 Bedroom Apartment,387270699,Bryant,,West,40.738470743598846,-74.23812147000669,Entire home/apt,120,3,6,2024-12-24,3.27,4,164,6,
1277778107589763102,Sky Walk at The Hillside,49717214,Massiel,,South,40.719688733328816,-74.19294752338344,Entire home/apt,259,1,4,2024-12-16,2.03,3,359,4,
1277802664450144739,Spectacular ! 2BR Free Parking ! 30 min to NYC !,313129563,Joe,,Central,40.73317472307953,-74.1836680793327,Entire home/apt,216,2,4,2024-12-29,2.18,18,350,4,
1277805907954035106,Marvelous 2BR ! Free Parking !  30 Min to NYC,313129563,Joe,,Central,40.73223,-74.18157,Entire home/apt,158,2,4,2024-12-17,2.31,18,364,4,
1277816824939289485,"5* Lux 3 Bedroom Duplex, sleeps 8, 2.5 baths",593831602,Olajumoke,,Central,40.737727,-74.200373,Entire home/apt,475,1,3,2024-12-26,2.00,2,361,3,
1277818082516338544,Magnificent  ! 2BR Free Parking ! 30 Min to NYC !,313129563,Joe,,Central,40.73177953229007,-74.18321665989845,Entire home/apt,161,2,5,2024-12-11,2.63,18,360,5,
1277822727778684113,Spacious 2BR ! Free Parking ! 30 Min to NYC,313129563,Joe,,Central,40.73266,-74.18348,Entire home/apt,172,2,5,2024-12-27,3.26,18,363,5,
1278259283671763977,Sleek! 1-BR KING retreat– Quick 20 Minutes to NYC!,266183403,Shelly And Abe,,East,40.73536,-74.17199,Entire home/apt,163,2,3,2024-12-15,2.00,8,112,3,
1278286823129556764,Magnificent 2 BR  apartment,426989525,Peter,,Central,40.73226,-74.1819,Entire home/apt,174,1,5,2024-12-23,3.41,1,364,5,
1278315407750084833,Tarmac Suite at The Hillside,49717214,Massiel,,South,40.72043868965284,-74.19207329719242,Entire home/apt,193,1,1,2024-11-04,0.52,3,357,1,
